lecturer_id,department,employment_type,years_experience,major_speciality,related_specialities,number_of_classes,trimester,week_number,teaching_hours_per_week,modules_count,total_students_enrolled,assessment_type_weight,thesis_students_count,hod_administrative_hours,active_research_projects,weekend_work_hours,grading_backlog_days,lms_activity_late_night_count,self_reported_fatigue,perceived_support_score,total_actual_weekly_hours,calculated_burnout_score,burnout_risk_category
UTB-LEC-019,BSc Transport & Logistics Mgmt,FULL_TIME,2,Supply Chain Risk & Resilience,"GIS & Spatial Mapping, Digital Marketing",3,2026-T2,11,12.8,2,102,1.5,3,0.0,0,9.5,11,4,10,4,36.5,79.6,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,1,20.8,2,245,2.0,3,0.0,1,2.1,2,2,6,3,53.4,71.6,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,2,20.3,2,245,1.5,4,4.0,0,3.3,0,4,2,4,53.2,64.0,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,3,20.8,2,245,1.5,3,0.0,0,2.6,3,0,6,2,48.7,72.4,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,4,20.5,2,245,2.0,1,0.0,0,3.5,1,1,5,2,52.8,71.6,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,5,20.0,2,245,1.0,7,2.0,0,7.1,10,4,9,5,52.4,85.0,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,6,20.0,2,245,1.0,4,0.0,0,9.0,8,7,7,2,52.3,91.9,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,7,20.7,2,245,1.5,8,2.0,0,3.8,1,2,3,3,53.9,63.1,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,8,20.7,2,245,1.0,4,0.0,2,0.3,0,3,2,1,46.8,64.3,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,9,19.6,2,245,1.5,7,0.0,0,2.7,0,2,2,2,48.7,62.2,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,10,20.8,2,245,2.0,3,0.0,2,6.2,5,10,10,3,60.5,98.0,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T1,11,19.9,2,245,2.0,2,0.0,1,7.4,8,4,10,2,57.8,98.0,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,1,19.7,2,245,1.5,2,2.0,2,1.0,0,3,2,5,52.2,59.6,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,2,19.8,2,245,2.0,4,0.0,2,3.3,3,3,6,5,55.5,71.4,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,3,20.9,2,245,1.5,4,0.0,0,3.7,2,0,5,3,51.1,66.5,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,4,20.5,2,245,1.5,6,0.0,2,1.0,1,3,6,4,51.7,71.5,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,5,20.8,2,245,2.0,5,0.0,0,8.0,7,9,7,2,58.1,98.0,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,6,19.7,2,245,2.0,4,0.0,0,8.9,9,6,6,2,57.9,95.3,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,7,20.0,2,245,2.0,4,0.0,0,1.6,2,2,5,2,49.9,69.4,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,8,19.5,2,245,1.5,5,8.0,0,1.2,1,4,3,1,53.6,74.1,HIGH
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,9,20.6,2,245,1.5,3,0.0,2,0.5,3,3,6,3,49.7,75.4,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,10,20.4,2,245,1.0,4,0.0,0,6.1,9,5,8,2,46.9,90.5,CRITICAL
UTB-LEC-020,BA Hotel & Restaurant Management,FULL_TIME,10,Culinary Arts & Kitchen Operations,"Customer Relationship Management, Public Speaking & Pedagogy",5,2026-T2,11,20.6,2,245,1.5,7,0.0,1,4.0,10,10,8,4,54.0,94.4,CRITICAL
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,1,11.8,2,135,1.0,1,0.0,2,0.1,2,4,3,4,26.4,41.9,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,2,11.6,2,135,2.0,7,2.0,2,3.6,0,1,3,5,40.1,41.9,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,3,10.8,2,135,1.0,3,0.0,1,1.8,2,3,2,5,27.6,34.9,LOW
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,4,12.0,2,135,2.5,3,2.0,2,3.5,3,4,3,2,39.4,62.0,HIGH
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,5,11.1,2,135,1.5,6,0.0,1,8.4,6,7,7,1,36.8,79.2,CRITICAL
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,6,10.4,2,135,1.5,5,0.0,1,6.6,5,8,6,1,33.2,74.7,HIGH
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,7,11.3,2,135,2.5,5,0.0,1,3.2,2,0,5,5,36.7,46.8,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,8,11.0,2,135,1.5,7,4.0,0,0.6,1,4,4,5,31.1,45.5,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,9,10.7,2,135,2.5,5,0.0,2,3.1,0,2,2,2,36.1,49.2,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,10,11.7,2,135,1.5,3,4.0,0,4.9,4,11,10,2,35.1,84.5,CRITICAL
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T1,11,11.6,2,135,1.0,5,0.0,0,4.5,3,4,9,3,30.9,66.0,HIGH
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,1,11.7,2,135,1.5,3,0.0,1,0.5,2,1,3,3,28.1,45.3,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,2,10.8,2,135,2.0,6,4.0,2,0.3,0,4,4,3,36.9,53.3,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,3,11.5,2,135,1.0,5,0.0,0,2.6,0,3,6,4,27.5,51.3,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,4,10.9,2,135,2.0,4,2.0,0,0.0,0,4,2,4,30.1,37.3,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,5,11.6,2,135,2.0,7,0.0,1,5.9,3,6,8,1,35.9,80.8,CRITICAL
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,6,11.7,2,135,2.0,5,0.0,2,4.2,8,11,7,5,37.4,74.7,HIGH
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,7,12.1,2,135,1.5,5,0.0,0,3.6,0,1,2,5,31.9,34.1,LOW
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,8,10.7,2,135,1.0,2,0.0,1,0.8,0,1,4,4,25.4,40.6,MODERATE
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,9,11.2,2,135,1.0,0,4.0,0,1.5,1,3,5,1,28.6,56.8,HIGH
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,10,12.1,2,135,2.5,2,8.0,0,8.0,7,10,9,3,46.3,89.5,CRITICAL
UTB-LEC-021,BA Community Development,FULL_TIME,18,Rural Development & Agriculture Economics,"Customer Relationship Management, Research Methodology",3,2026-T2,11,12.0,2,135,1.5,5,0.0,0,6.9,5,6,7,5,34.9,60.8,HIGH
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,1,9.9,3,93,1.0,5,0.0,1,0.1,0,3,6,5,25.4,42.5,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,2,9.6,3,93,2.0,3,0.0,0,0.3,2,1,5,5,21.4,36.8,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,3,9.7,3,93,1.0,7,2.0,1,3.5,1,1,5,5,29.5,39.8,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,4,11.4,3,93,1.5,5,2.0,0,0.3,1,0,2,3,27.5,39.2,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,5,10.9,3,93,1.0,2,4.0,1,4.8,5,6,9,5,33.4,67.8,HIGH
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,6,9.8,3,93,2.5,5,2.0,1,5.6,8,5,8,1,36.4,83.5,CRITICAL
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,7,9.9,3,93,2.0,3,8.0,1,1.9,1,4,5,2,34.8,57.9,HIGH
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,8,10.1,3,93,1.5,3,0.0,2,3.1,0,2,3,3,30.2,37.4,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,9,10.0,3,93,2.0,5,8.0,0,0.5,2,3,4,5,32.0,42.4,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,10,10.4,3,93,2.0,5,8.0,2,5.0,10,5,10,5,41.3,77.5,CRITICAL
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T1,11,11.4,3,93,2.5,3,4.0,0,4.7,11,5,7,1,36.3,81.1,CRITICAL
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,1,10.9,3,93,1.5,3,0.0,0,2.1,3,3,4,1,25.1,53.8,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,2,11.4,3,93,1.5,3,2.0,0,0.2,1,0,3,5,25.7,29.3,LOW
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,3,10.6,3,93,1.5,1,0.0,1,3.9,0,1,3,5,27.7,33.6,LOW
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,4,10.8,3,93,1.5,9,2.0,1,0.6,1,4,2,3,30.5,43.5,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,5,10.3,3,93,2.0,2,0.0,1,6.6,10,4,9,2,31.7,77.0,CRITICAL
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,6,10.2,3,93,1.5,6,0.0,0,9.9,8,11,7,2,33.1,80.5,CRITICAL
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,7,10.8,3,93,1.5,2,0.0,1,0.2,2,4,6,3,24.5,53.0,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,8,11.0,3,93,1.5,5,0.0,2,1.1,0,2,2,1,29.7,49.3,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,9,10.5,3,93,1.5,6,2.0,0,1.9,0,1,6,3,26.6,46.1,MODERATE
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,10,11.0,3,93,2.0,3,12.0,0,8.7,8,11,10,5,45.7,87.8,CRITICAL
UTB-LEC-022,BSc Travel & Tourism Management,FULL_TIME,10,Heritage & Cultural Tourism,"Project Management (PMP), Public Speaking & Pedagogy",3,2026-T2,11,10.7,3,93,2.0,1,2.0,1,9.4,5,4,8,5,37.0,69.5,HIGH
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,1,3.2,1,46,1.5,1,0.0,0,2.1,0,3,4,5,12.0,25.4,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,2,4.2,1,46,1.5,1,0.0,0,2.6,3,1,5,3,12.0,35.7,MODERATE
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,3,3.4,1,46,1.5,0,0.0,0,3.4,2,3,4,1,12.0,43.4,MODERATE
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,4,4.5,1,46,2.5,0,0.0,1,3.4,3,2,2,3,16.1,31.5,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,5,3.9,1,46,2.0,2,0.0,2,10.0,11,8,9,1,23.8,80.4,CRITICAL
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,6,3.7,1,46,1.5,0,0.0,0,7.9,3,7,6,1,17.7,58.9,HIGH
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,7,4.7,1,46,1.0,0,0.0,1,1.8,0,4,3,3,12.0,30.9,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,8,4.4,1,46,1.5,0,0.0,1,3.5,0,2,6,2,15.0,39.2,MODERATE
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,9,4.0,1,46,2.0,0,0.0,0,2.0,0,3,6,2,12.0,38.5,MODERATE
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,10,3.5,1,46,2.0,2,0.0,0,5.1,3,4,10,4,16.1,52.9,MODERATE
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T1,11,4.6,1,46,1.5,0,0.0,1,7.4,11,5,7,1,19.5,64.5,HIGH
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,1,3.9,1,46,1.5,1,0.0,0,3.3,0,2,4,4,12.5,28.7,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,2,3.6,1,46,2.0,2,0.0,2,4.0,2,3,3,4,17.7,33.4,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,3,3.8,1,46,2.0,1,0.0,0,2.5,3,0,6,2,12.0,41.2,MODERATE
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,4,3.6,1,46,1.5,0,0.0,1,3.3,2,0,3,1,13.4,32.1,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,5,4.4,1,46,2.5,2,0.0,0,8.0,6,4,10,5,21.2,54.9,MODERATE
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,6,4.0,1,46,1.0,4,0.0,0,9.0,8,4,8,2,19.8,58.6,HIGH
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,7,3.3,1,46,1.5,0,0.0,0,3.4,0,1,2,1,12.0,33.0,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,8,3.1,1,46,2.0,2,0.0,0,3.7,3,0,4,3,13.7,29.5,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,9,3.7,1,46,1.0,1,0.0,0,0.5,1,1,4,3,12.0,27.9,LOW
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,10,4.8,1,46,2.5,0,0.0,1,6.1,11,5,10,4,21.2,64.6,HIGH
UTB-LEC-023,Bachelor of Business Management,PART_TIME,16,Marketing Strategy & Consumer Behavior,"Research Methodology, Public Speaking & Pedagogy",1,2026-T2,11,4.6,1,46,1.0,1,0.0,0,8.9,8,6,8,5,18.2,52.5,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,1,8.1,2,68,1.5,8,2.0,2,0.1,1,0,6,5,26.3,39.8,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,2,7.8,2,68,1.5,4,4.0,0,0.4,2,2,3,4,20.9,35.0,LOW
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,3,8.4,2,68,2.0,4,0.0,1,1.1,3,3,6,4,22.2,45.8,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,4,7.6,2,68,1.5,2,8.0,0,1.1,2,3,3,5,25.3,35.5,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,5,7.8,2,68,1.0,5,0.0,2,4.3,4,11,8,5,24.8,63.4,HIGH
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,6,8.7,2,68,1.0,2,8.0,0,6.8,10,6,6,4,30.9,64.8,HIGH
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,7,8.3,2,68,1.5,2,0.0,1,3.5,0,0,3,1,22.9,42.1,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,8,9.0,2,68,2.0,2,0.0,2,3.4,0,4,6,3,27.7,52.8,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,9,8.7,2,68,1.5,6,8.0,0,1.1,3,3,4,4,28.4,44.5,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,10,7.5,2,68,1.0,5,0.0,1,5.9,11,5,9,2,23.0,69.8,HIGH
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T1,11,8.5,2,68,1.5,8,0.0,0,9.4,3,10,8,4,28.7,66.6,HIGH
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,1,9.2,2,68,1.0,4,2.0,2,2.4,0,2,2,3,25.9,39.5,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,2,9.1,2,68,1.5,4,0.0,0,2.3,0,1,6,4,20.7,36.2,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,3,7.5,2,68,2.0,5,0.0,0,1.3,2,0,2,1,22.6,41.3,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,4,8.4,2,68,2.0,4,0.0,2,3.8,2,2,6,5,27.3,45.3,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,5,8.3,2,68,1.5,2,0.0,2,8.7,3,6,10,4,31.0,68.6,HIGH
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,6,8.3,2,68,1.5,2,0.0,1,4.0,3,10,6,4,22.2,54.1,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,7,8.7,2,68,1.0,4,0.0,1,0.4,0,0,5,2,19.2,41.2,MODERATE
UTB-LEC-024,BSc Information Technology,FULL_TIME,8,IT Infrastructure & System Admin,"GIS & Spatial Mapping, Digital Marketing",2,2026-T2,8,7.7,2,68,2.5,2,2.0,0,2.9,0,3,4,3,24.2,41.6,MODERATE
